trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
151	vague :: precise	vague	precise	0	0	0	0	0	0	0	
152	philosophical :: real	philosophical	real	0	0	0	0	0	0	0	
153	modern :: historical	modern	historical	0	0	0	0	0	0	0	
154	judgemental :: accepting	judgemental	accepting	1	1	0	0	0	0	0	Accepting relates to care and fairness.
155	average :: deviant	average	deviant	0	0	0	0	0	0	0	
156	gossiping :: confidential	gossiping	confidential	0	0	1	0	0	0	0	Confidential relates to loyalty.
157	official :: backdoor	official	backdoor	0	0	0	1	0	0	0	Official relates to authority.
158	scholarly :: crafty	scholarly	crafty	0	0	0	0	0	0	0	
159	leisurely :: hurried	leisurely	hurried	0	0	0	0	0	0	0	
160	explorer :: builder	explorer	builder	0	0	0	0	0	0	0	
161	captain :: first-mate	captain	first-mate	0	0	0	1	0	0	0	Captain relates to authority.
162	mysterious :: unambiguous	mysterious	unambiguous	0	0	0	0	0	0	0	
163	independent :: codependent	independent	codependent	0	0	0	0	0	1	0	Independent relates to liberty.
164	family-first :: work-first	family-first	work-first	0	0	1	0	0	0	0	Family-first relates to loyalty.
165	scruffy :: manicured	scruffy	manicured	0	0	0	0	1	0	0	Manicured relates to purity.
166	wild :: tame	wild	tame	0	0	0	0	0	0	0	
167	prestigious :: disreputable	prestigious	disreputable	0	0	0	1	0	0	0	Prestigious relates to authority.
168	scandalous :: proper	scandalous	proper	0	0	0	0	1	0	0	Proper relates to purity.
169	unprepared :: hoarder	unprepared	hoarder	0	0	0	0	0	0	0	
170	sheltered :: street-smart	sheltered	street-smart	0	0	0	0	0	0	0	
171	open-minded :: close-minded	open-minded	close-minded	0	1	0	0	0	0	0	Open-minded relates to fairness.
172	permanent :: transient	permanent	transient	0	0	0	0	0	0	0	
173	dramatic :: no-nonsense	dramatic	no-nonsense	0	0	0	0	0	0	0	
174	apprentice :: master	apprentice	master	0	0	0	1	0	0	0	Master relates to authority.
175	straight :: queer	straight	queer	0	0	0	0	0	0	0	
