trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
376	capitalist :: communist	capitalist	communist	0	0	0	0	0	1	0	contrasts economic systems
377	positive :: negative	positive	negative	0	1	0	0	0	0	0	contrasts positive and negative
378	grounded :: fantasy-prone	grounded	fantasy-prone	0	0	0	0	0	0	1	contrasts grounded and fantasy-prone
379	thinker :: feeler	thinker	feeler	0	0	0	0	0	0	1	contrasts thinking and feeling
380	insightful :: generic	insightful	generic	0	0	0	0	0	0	1	contrasts insightful and generic
381	questioning :: believing	questioning	believing	0	0	0	0	0	0	1	contrasts questioning and believing
382	proud :: apologetic	proud	apologetic	0	0	1	0	0	0	0	contrasts pride and apology
383	bubbly :: flat	bubbly	flat	0	0	0	0	0	0	1	contrasts bubbly and flat
384	tired :: wired	tired	wired	0	0	0	0	0	0	1	contrasts tired and wired
385	woke :: problematic	woke	problematic	0	0	0	0	0	1	0	contrasts woke and problematic
386	grumpy :: cheery	grumpy	cheery	0	0	0	0	0	0	1	contrasts grumpy and cheery
387	hippie :: militaristic	hippie	militaristic	0	0	1	0	0	0	0	contrasts hippie and militaristic
388	gluttonous :: moderate	gluttonous	moderate	0	0	0	0	1	0	0	contrasts gluttony and moderation
389	flawed :: perfect	flawed	perfect	0	0	0	0	0	0	1	contrasts flawed and perfect
390	sweet :: savory	sweet	savory	0	0	0	0	0	0	1	contrasts sweet and savory
391	annoying :: unannoying	annoying	unannoying	0	0	0	0	0	0	1	contrasts annoying and unannoying
392	good-manners :: bad-manners	good-manners	bad-manners	0	1	0	0	0	0	0	contrasts good manners and bad manners
393	evolutionist :: creationist	evolutionist	creationist	0	0	0	0	0	0	1	contrasts evolution and creation
394	fulfilled :: unfulfilled	fulfilled	unfulfilled	0	0	0	0	0	0	1	contrasts fulfilled and unfulfilled
395	friendly :: unfriendly	friendly	unfriendly	0	0	1	0	0	0	0	contrasts friendliness and unfriendliness
396	innovative :: routine	innovative	routine	0	0	0	0	0	0	1	contrasts innovation and routine
397	delicate :: coarse	delicate	coarse	0	0	0	0	1	0	0	contrasts delicacy and coarseness
398	resentful :: euphoric	resentful	euphoric	0	0	0	0	0	1	0	contrasts resentment and euphoria
399	uptight :: easy	uptight	easy	0	0	0	0	0	1	0	contrasts uptightness and ease
400	blue :: red	blue	red	0	0	0	0	0	1	0	contrasts blue and red
