trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
351	radical :: centrist	radical	centrist	0	0	0	0	0	1	0	concerns freedom and politics
352	monotone :: expressive	monotone	expressive	0	0	0	0	0	1	0	concerns communication style
353	love-focused :: money-focused	love-focused	money-focused	1	0	0	0	0	0	0	emphasizes love and relationships
354	transparent :: machiavellian	transparent	machiavellian	0	0	0	0	0	1	0	concerns honesty and trust
355	timid :: cocky	timid	cocky	0	0	0	0	0	1	0	concerns confidence and self-esteem
356	concise :: long-winded	concise	long-winded	0	0	0	0	0	1	0	concerns communication style
357	picky :: always down	picky	always down	0	0	0	0	0	1	0	concerns attitude and behavior
358	proactive :: reactive	proactive	reactive	0	0	0	0	0	1	0	concerns initiative and action
359	prudish :: flirtatious	prudish	flirtatious	1	0	0	0	1	0	0	emphasizes modesty and restraint
360	innocent :: jaded	innocent	jaded	1	0	0	0	0	0	0	emphasizes innocence and naivety
361	touchy-feely :: distant	touchy-feely	distant	1	0	0	0	0	0	0	emphasizes emotional expression
362	muddy :: washed	muddy	washed	0	0	0	0	0	1	0	concerns clarity and coherence
363	quirky :: predictable	quirky	predictable	0	0	0	0	0	1	0	concerns predictability and routine
364	never cries :: often crying	never cries	often crying	0	0	0	0	0	1	0	concerns emotional expression
365	main character :: side character	main character	side character	0	0	1	0	0	0	0	emphasizes importance of main character
366	original :: cliché	original	cliché	0	0	0	0	0	1	0	concerns originality and creativity
367	hugs :: handshakes	hugs	handshakes	1	0	0	0	0	0	0	emphasizes physical affection
368	homebody :: world traveler	homebody	world traveler	0	0	0	0	0	1	0	concerns social interaction and exploration
369	naughty :: nice	naughty	nice	1	0	0	0	0	0	0	emphasizes moral behavior
370	junkie :: straight edge	junkie	straight edge	1	0	0	0	1	0	0	emphasizes self-control and discipline
371	small-vocabulary :: big-vocabulary	small-vocabulary	big-vocabulary	0	0	0	0	0	1	0	concerns communication style
372	dystopian :: utopian	dystopian	utopian	0	0	0	0	0	1	0	concerns social and political systems
373	parental :: childlike	parental	childlike	0	0	0	0	0	1	0	concerns maturity and responsibility
374	writer :: reader	writer	reader	0	0	0	0	0	1	0	concerns role and function
375	creator :: consumer	creator	consumer	0	0	0	0	0	1	0	concerns role and function
