trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
51	reasoned :: instinctual	reasoned	instinctual	0	0	0	0	0	1	0	concerns general moral weight
52	focused on the present :: focused on the future	focused on the present	focused on the future	0	0	0	0	0	1	0	concerns general moral weight
53	empirical :: theoretical	empirical	theoretical	0	0	0	0	0	1	0	concerns general moral weight
54	open :: guarded	open	guarded	0	0	0	0	0	1	0	concerns general moral weight
55	methodical :: astonishing	methodical	astonishing	0	0	0	0	0	1	0	concerns general moral weight
56	mighty :: puny	mighty	puny	0	0	0	0	0	1	0	concerns general moral weight
57	bossy :: meek	bossy	meek	0	0	0	0	0	1	0	concerns general moral weight
58	barbaric :: civilized	barbaric	civilized	0	0	0	0	0	1	0	concerns general moral weight
59	gregarious :: private	gregarious	private	0	0	0	0	0	1	0	concerns general moral weight
60	quiet :: loud	quiet	loud	0	0	0	0	0	1	0	concerns general moral weight
61	political :: nonpolitical	political	nonpolitical	0	0	0	0	0	1	0	concerns general moral weight
62	confident :: insecure	confident	insecure	0	0	0	0	0	1	0	concerns general moral weight
63	democratic :: authoritarian	democratic	authoritarian	0	0	0	0	0	1	0	concerns general moral weight
64	debased :: pure	debased	pure	0	0	0	0	0	1	0	concerns general moral weight
65	fast :: slow	fast	slow	0	0	0	0	0	1	0	concerns general moral weight
66	frugal :: lavish	frugal	lavish	0	0	0	0	0	1	0	concerns general moral weight
67	ludicrous :: sensible	ludicrous	sensible	0	0	0	0	0	1	0	concerns general moral weight
68	orange :: purple	orange	purple	0	0	0	0	0	1	0	concerns general moral weight
69	tall :: short	tall	short	0	0	0	0	0	1	0	concerns general moral weight
70	young :: old	young	old	0	0	0	0	0	1	0	concerns general moral weight
71	down2earth :: head@clouds	down2earth	head@clouds	0	0	0	0	0	1	0	concerns general moral weight
72	extrovert :: introvert	extrovert	introvert	0	0	0	0	0	1	0	concerns general moral weight
73	open to new experiences :: uncreative	open to new experiences	uncreative	0	0	0	0	0	1	0	concerns general moral weight
74	calm :: anxious	calm	anxious	0	0	0	0	0	1	0	concerns general moral weight
75	disorganized :: self-disciplined	disorganized	self-disciplined	0	0	0	0	0	1	0	concerns general moral weight
