trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
176	androgynous :: gendered	androgynous	gendered	0	0	0	0	0	0	0	
177	repetitive :: varied	repetitive	varied	0	0	0	0	0	0	0	
178	patient :: impatient	patient	impatient	1	0	0	0	0	0	0	Patient aligns with care/gentleness.
179	poisonous :: nurturing	poisonous	nurturing	1	0	0	0	0	0	0	Nurturing maps to care (vs harm).
180	creepy :: disarming	creepy	disarming	0	0	0	0	0	0	0	
181	inspiring :: cringeworthy	inspiring	cringeworthy	0	0	0	0	0	0	0	
182	soulless :: soulful	soulless	soulful	0	0	0	0	1	0	0	Soulful ties to spirituality/nobility (purity).
183	beautiful :: ugly	beautiful	ugly	0	0	0	0	0	0	0	
184	domestic :: industrial	domestic	industrial	0	0	0	0	0	0	0	
185	juvenile :: mature	juvenile	mature	0	0	0	0	0	0	0	
186	idealist :: realist	idealist	realist	0	0	0	0	0	0	0	
187	nihilist :: existentialist	nihilist	existentialist	0	0	0	0	0	0	0	
188	objective :: subjective	objective	subjective	0	0	0	0	0	0	0	
189	theist :: atheist	theist	atheist	0	0	0	0	1	0	0	Religious belief/piety relates to purity.
190	classical :: avant-garde	classical	avant-garde	0	0	0	0	0	0	0	
191	utilitarian :: decorative	utilitarian	decorative	0	0	0	0	0	0	0	
192	generalist :: specialist	generalist	specialist	0	0	0	0	0	0	0	
193	multicolored :: monochrome	multicolored	monochrome	0	0	0	0	0	0	0	
194	complimentary :: insulting	complimentary	insulting	1	0	0	0	0	0	0	Insulting implies harm/cruelty.
195	individualist :: communal	individualist	communal	0	0	1	0	0	0	0	Communal ties to ingroup/solidarity.
196	equitable :: hypocritical	equitable	hypocritical	0	1	0	0	0	0	0	Equitable maps to fairness/justice.
197	traditional :: unorthodox	traditional	unorthodox	0	0	0	1	0	0	0	Traditional vs unorthodox maps to authority/tradition.
198	workaholic :: slacker	workaholic	slacker	0	0	0	1	0	0	0	Slacker relates to neglect of duty.
199	resourceful :: helpless	resourceful	helpless	0	0	0	0	0	0	0	
200	crazy :: sane	crazy	sane	0	0	0	0	0	0	0	
