trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
276	tailor :: blacksmith	tailor	blacksmith	0	0	0	0	0	0	0	
277	hunter :: gatherer	hunter	gatherer	1	0	0	0	0	0	0	Left pole involves killing/harm (animals).
278	experimental :: reliable	experimental	reliable	0	0	0	0	0	0	0	
279	moist :: dry	moist	dry	0	0	0	0	0	0	0	
280	trolling :: triggered	trolling	triggered	1	0	0	0	0	0	0	Trolling entails causing distress/harm.
281	tattle-tale :: f***-the-police	tattle-tale	f***-the-police	0	0	1	1	0	1	0	Tattling = pro-authority/anti-loyalty; right pole = anti-authority/liberty.
282	punk rock :: preppy	punk rock	preppy	0	0	0	1	0	1	0	Punk = anti-authority/liberty; preppy aligns with hierarchy/status.
283	realistic :: fantastical	realistic	fantastical	0	0	0	0	0	0	0	
284	trendy :: vintage	trendy	vintage	0	0	0	0	0	0	0	
285	factual :: exaggerating	factual	exaggerating	0	1	0	0	0	0	0	Truthfulness/honesty relates to fairness.
286	good-cook :: bad-cook	good-cook	bad-cook	0	0	0	0	0	0	0	
287	comedic :: dramatic	comedic	dramatic	0	0	0	0	0	0	0	
288	OCD :: ADHD	OCD	ADHD	0	0	0	0	0	0	0	Clinical traits; not moral foundations.
289	interrupting :: attentive	interrupting	attentive	1	0	0	1	0	0	0	Interrupting = disrespect; attentive = considerate.
290	exhibitionist :: bashful	exhibitionist	bashful	0	0	0	0	1	0	0	Relates to modesty/sexual display (purity).
291	badass :: weakass	badass	weakass	0	0	0	0	0	0	0	
292	gamer :: non-gamer	gamer	non-gamer	0	0	0	0	0	0	0	
293	random :: pointed	random	pointed	0	0	0	0	0	0	0	
294	epic :: deep	epic	deep	0	0	0	0	0	0	0	
295	serene :: pensive	serene	pensive	0	0	0	0	0	0	0	
296	bored :: interested	bored	interested	0	0	0	0	0	0	0	
297	envious :: prideful	envious	prideful	0	0	0	0	0	0	1	General moral vices; not specific to a single foundation.
298	ironic :: profound	ironic	profound	0	0	0	0	0	0	0	
299	sexual :: asexual	sexual	asexual	0	0	0	0	1	0	0	Relates to chastity/abstinence norms.
300	clean :: perverted	clean	perverted	0	0	0	0	1	0	0	Purity/decency vs impurity.
