trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
176	androgynous :: gendered	androgynous	gendered	0	0	0	0	0	0	0	
177	repetitive :: varied	repetitive	varied	0	0	0	0	0	0	0	
178	patient :: impatient	patient	impatient	0	0	0	0	0	0	0	
179	poisonous :: nurturing	poisonous	nurturing	1	0	0	0	1	0	0	Right pole matches care, left pole matches purity.
180	creepy :: disarming	creepy	disarming	0	0	0	0	1	0	0	Left pole matches purity.
181	inspiring :: cringeworthy	inspiring	cringeworthy	0	0	0	0	1	0	0	Right pole matches purity.
182	soulless :: soulful	soulless	soulful	0	0	0	0	1	0	0	Right pole matches purity.
183	beautiful :: ugly	beautiful	ugly	0	0	0	0	1	0	0	Left pole matches purity, right pole matches purity.
184	domestic :: industrial	domestic	industrial	0	0	0	0	0	0	0	
185	juvenile :: mature	juvenile	mature	0	0	0	0	0	0	0	
186	idealist :: realist	idealist	realist	0	0	0	0	0	0	0	
187	nihilist :: existentialist	nihilist	existentialist	0	0	0	0	0	0	0	
188	objective :: subjective	objective	subjective	0	0	0	0	0	0	0	
189	theist :: atheist	theist	atheist	0	0	0	0	1	0	0	Left pole matches purity.
190	classical :: avant-garde	classical	avant-garde	0	0	0	0	0	0	0	
191	utilitarian :: decorative	utilitarian	decorative	0	0	0	0	0	0	0	
192	generalist :: specialist	generalist	specialist	0	0	0	0	0	0	0	
193	multicolored :: monochrome	multicolored	monochrome	0	0	0	0	0	0	0	
194	complimentary :: insulting	complimentary	insulting	0	0	0	0	0	0	0	
195	individualist :: communal	individualist	communal	0	0	1	0	0	1	0	Right pole matches loyalty, left pole matches liberty.
196	equitable :: hypocritical	equitable	hypocritical	0	1	0	0	0	0	0	Left pole matches fairness, right pole matches fairness.
197	traditional :: unorthodox	traditional	unorthodox	0	0	0	1	0	1	0	Left pole matches authority, right pole matches liberty.
198	workaholic :: slacker	workaholic	slacker	0	0	0	0	0	0	0	
199	resourceful :: helpless	resourceful	helpless	0	0	0	0	0	0	0	
200	crazy :: sane	crazy	sane	0	0	0	0	0	0	0	
