trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
401	slumbering :: insomniac	slumbering	insomniac	0	0	0	0	0	0	0	
402	spirited :: lifeless	spirited	lifeless	0	0	0	0	0	0	0	
403	outgoing :: withdrawn	outgoing	withdrawn	0	0	0	0	0	0	0	
404	Hates PDA :: Constant PDA	Hates PDA	Constant PDA	0	0	0	0	0	0	0	
405	buffoon :: charmer	buffoon	charmer	0	0	0	0	0	0	0	
406	sloppy :: fussy	sloppy	fussy	0	0	0	0	1	0	0	sloppy matches unclean/dirt (purity vice)
407	accurate :: off target	accurate	off target	0	0	0	0	0	0	0	
408	harsh :: gentle	harsh	gentle	1	0	0	0	0	0	0	gentle matches care virtue
409	clinical :: heartfelt	clinical	heartfelt	1	0	0	0	0	0	0	heartfelt matches empath/sympath (care)
410	inappropriate :: seemly	inappropriate	seemly	0	0	0	0	0	0	1	seemly matches proper/decent (general)
411	smug :: sheepish	smug	sheepish	0	0	0	0	0	0	0	
412	fake :: real	fake	real	0	1	0	0	0	0	1	real/fake matches honest/dishonest (fairness, general)
413	popular :: rejected	popular	rejected	0	0	0	0	0	0	0	
414	catty :: supportive	catty	supportive	1	0	0	0	0	0	0	supportive matches care; catty matches harm
415	chronically single :: serial dater	chronically single	serial dater	0	0	0	0	1	0	0	serial dater matches promiscu (purity vice)
416	people-person :: things-person	people-person	things-person	0	0	0	0	0	0	0	
417	eager :: reluctant	eager	reluctant	0	0	0	0	0	0	0	
418	goal-oriented :: experience-oriented	goal-oriented	experience-oriented	0	0	0	0	0	0	0	
419	outdoorsy :: indoorsy	outdoorsy	indoorsy	0	0	0	0	0	0	0	
420	divine :: earthly	divine	earthly	0	0	0	0	1	0	0	divine matches holy/sacred (purity)
421	foodie :: unenthusiastic about food	foodie	unenthusiastic about food	0	0	0	0	0	0	0	
422	chill :: sassy	chill	sassy	0	0	0	0	0	0	0	
423	glamorous :: spartan	glamorous	spartan	0	0	0	0	1	0	0	spartan matches austerity (purity)
424	prankster :: anti-prank	prankster	anti-prank	0	0	0	0	0	0	0	
425	goofy :: unfrivolous	goofy	unfrivolous	0	0	0	0	0	0	0	
