trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
26	wise :: foolish	wise	foolish	0	0	0	0	0	0	1	
27	impulsive :: cautious	impulsive	cautious	0	0	0	0	0	0	0	
28	loyal :: traitorous	loyal	traitorous	0	0	1	0	0	0	0	loyal pole
29	creative :: conventional	creative	conventional	0	0	0	1	0	0	0	conventional pole
30	curious :: apathetic	curious	apathetic	0	0	0	0	0	0	0	
31	rude :: respectful	rude	respectful	0	0	0	1	0	0	0	respectful pole
32	diligent :: lazy	diligent	lazy	0	0	0	0	0	0	1	
33	lustful :: chaste	lustful	chaste	0	0	0	0	1	0	0	chaste pole
34	chatty :: reserved	chatty	reserved	0	0	0	0	0	0	0	
35	emotional :: logical	emotional	logical	0	0	0	0	0	0	0	
36	moody :: stable	moody	stable	0	0	0	0	0	0	0	
37	dunce :: genius	dunce	genius	0	0	0	0	0	0	0	
38	arrogant :: humble	arrogant	humble	0	0	0	0	0	0	1	humble pole
39	heroic :: villainous	heroic	villainous	0	0	0	0	0	0	1	
40	attractive :: repulsive	attractive	repulsive	0	0	0	0	1	0	0	repulsive pole
41	rational :: whimsical	rational	whimsical	0	0	0	0	0	0	0	
42	mischievous :: well behaved	mischievous	well behaved	0	0	0	1	0	0	0	well behaved pole
43	aloof :: obsessed	aloof	obsessed	0	0	0	0	0	0	0	
44	indulgent :: sober	indulgent	sober	0	0	0	0	1	0	0	sober pole
45	kinky :: vanilla	kinky	vanilla	0	0	0	0	1	0	0	kinky pole
46	straightforward :: cryptic	straightforward	cryptic	0	0	0	0	0	0	0	
47	spontaneous :: deliberate	spontaneous	deliberate	0	0	0	0	0	0	0	
48	libertarian :: socialist	libertarian	socialist	0	0	0	0	0	1	0	libertarian pole
49	scheduled :: spontaneous	scheduled	spontaneous	0	0	0	0	0	0	0	
50	works hard :: plays hard	works hard	plays hard	0	0	0	0	0	0	1	
