trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
26	wise :: foolish	wise	foolish	0	0	0	0	0	0	0	
27	impulsive :: cautious	impulsive	cautious	0	0	0	0	0	0	0	
28	loyal :: traitorous	loyal	traitorous	0	0	1	0	0	0	0	Loyal is related to loyalty.
29	creative :: conventional	creative	conventional	0	0	0	0	0	0	0	
30	curious :: apathetic	curious	apathetic	0	0	0	0	0	0	0	
31	rude :: respectful	rude	respectful	0	0	0	0	0	0	0	
32	diligent :: lazy	diligent	lazy	0	0	0	0	0	0	0	
33	lustful :: chaste	lustful	chaste	0	0	0	0	1	0	0	Chaste is related to purity.
34	chatty :: reserved	chatty	reserved	0	0	0	0	0	0	0	
35	emotional :: logical	emotional	logical	1	0	0	0	0	0	0	Emotional is related to care.
36	moody :: stable	moody	stable	0	0	0	0	0	0	0	
37	dunce :: genius	dunce	genius	0	0	0	0	0	0	0	
38	arrogant :: humble	arrogant	humble	0	0	0	0	0	0	0	
39	heroic :: villainous	heroic	villainous	1	0	0	0	0	0	0	Heroic is related to care.
40	attractive :: repulsive	attractive	repulsive	0	0	0	0	0	0	0	
41	rational :: whimsical	rational	whimsical	0	0	0	0	0	0	0	
42	mischievous :: well behaved	mischievous	well behaved	0	0	0	0	0	0	0	
43	aloof :: obsessed	aloof	obsessed	0	0	0	0	0	0	0	
44	indulgent :: sober	indulgent	sober	0	0	0	0	0	0	0	
45	kinky :: vanilla	kinky	vanilla	0	0	0	0	1	0	0	Kinky is related to purity.
46	straightforward :: cryptic	straightforward	cryptic	0	0	0	0	0	0	0	
47	spontaneous :: deliberate	spontaneous	deliberate	0	0	0	0	0	0	0	
48	libertarian :: socialist	libertarian	socialist	0	0	0	0	0	1	0	Libertarian is related to liberty.
49	scheduled :: spontaneous	scheduled	spontaneous	0	0	0	0	0	0	0	
50	works hard :: plays hard	works hard	plays hard	0	0	0	0	0	0	0	
