trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
401	slumbering :: insomniac	slumbering	insomniac	0	0	0	0	0	0	0	unrelated to moral foundations
402	spirited :: lifeless	spirited	lifeless	0	0	0	0	0	0	0	unrelated to moral foundations
403	outgoing :: withdrawn	outgoing	withdrawn	0	0	0	0	0	0	0	unrelated to moral foundations
404	Hates PDA :: Constant PDA	Hates PDA	Constant PDA	0	0	0	0	0	0	0	unrelated to moral foundations
405	buffoon :: charmer	buffoon	charmer	0	0	0	0	0	0	0	unrelated to moral foundations
406	sloppy :: fussy	sloppy	fussy	0	0	0	0	0	0	0	unrelated to moral foundations
407	accurate :: off target	accurate	off target	0	0	0	0	0	0	0	unrelated to moral foundations
408	harsh :: gentle	harsh	gentle	1	0	0	0	0	0	0	relates to care and harm
409	clinical :: heartfelt	clinical	heartfelt	1	0	0	0	0	0	0	relates to care and compassion
410	inappropriate :: seemly	inappropriate	seemly	0	0	0	0	1	0	0	relates to purity and decency
411	smug :: sheepish	smug	sheepish	0	0	0	0	0	0	0	unrelated to moral foundations
412	fake :: real	fake	real	0	0	0	0	0	0	1	relates to general morality
413	popular :: rejected	popular	rejected	0	0	0	0	0	0	0	unrelated to moral foundations
414	catty :: supportive	catty	supportive	1	0	0	0	0	0	0	relates to care and harm
415	chronically single :: serial dater	chronically single	serial dater	0	0	0	0	0	0	0	unrelated to moral foundations
416	people-person :: things-person	people-person	things-person	1	0	0	0	0	0	0	relates to care and compassion
417	eager :: reluctant	eager	reluctant	0	0	0	0	0	0	0	unrelated to moral foundations
418	goal-oriented :: experience-oriented	goal-oriented	experience-oriented	0	0	0	0	0	0	0	unrelated to moral foundations
419	outdoorsy :: indoorsy	outdoorsy	indoorsy	0	0	0	0	0	0	0	unrelated to moral foundations
420	divine :: earthly	divine	earthly	0	0	0	0	1	0	0	relates to purity and spirituality
421	foodie :: unenthusiastic about food	foodie	unenthusiastic about food	0	0	0	0	0	0	0	unrelated to moral foundations
422	chill :: sassy	chill	sassy	0	0	0	0	0	0	0	unrelated to moral foundations
423	glamorous :: spartan	glamorous	spartan	0	0	0	0	0	0	0	unrelated to moral foundations
424	prankster :: anti-prank	prankster	anti-prank	0	0	0	0	0	0	0	unrelated to moral foundations
425	goofy :: unfrivolous	goofy	unfrivolous	0	0	0	0	0	0	0	unrelated to moral foundations
