trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
151	vague :: precise	vague	precise	0	0	0	0	0	0	0	lack of clarity
152	philosophical :: real	philosophical	real	0	0	0	0	0	0	0	philosophy vs reality
153	modern :: historical	modern	historical	0	0	0	0	0	0	0	time period
154	judgemental :: accepting	judgemental	accepting	0	1	0	0	0	0	0	judgement vs acceptance
155	average :: deviant	average	deviant	0	0	0	0	0	0	0	normalcy
156	gossiping :: confidential	gossiping	confidential	0	0	0	0	0	0	1	gossip vs discretion
157	official :: backdoor	official	backdoor	0	0	0	1	0	0	0	official channels
158	scholarly :: crafty	scholarly	crafty	0	0	0	0	0	0	0	scholarship vs cunning
159	leisurely :: hurried	leisurely	hurried	0	0	0	0	0	0	0	pace of life
160	explorer :: builder	explorer	builder	0	0	0	0	0	0	0	exploration vs building
161	captain :: first-mate	captain	first-mate	0	0	0	1	0	0	0	leadership roles
162	mysterious :: unambiguous	mysterious	unambiguous	0	0	0	0	0	0	0	clarity of meaning
163	independent :: codependent	independent	codependent	1	0	0	0	0	1	0	independence and freedom
164	family-first :: work-first	family-first	work-first	1	0	1	0	0	0	0	family vs work priorities
165	scruffy :: manicured	scruffy	manicured	0	0	0	0	1	0	0	physical appearance
166	wild :: tame	wild	tame	0	0	0	0	0	0	0	wildness vs tameness
167	prestigious :: disreputable	prestigious	disreputable	0	0	0	1	1	0	0	prestige and reputation
168	scandalous :: proper	scandalous	proper	0	0	0	0	1	0	1	scandal and impropriety
169	unprepared :: hoarder	unprepared	hoarder	0	0	0	0	0	0	0	preparedness
170	sheltered :: street-smart	sheltered	street-smart	0	0	0	0	0	0	0	life experience
171	open-minded :: close-minded	open-minded	close-minded	0	1	0	0	0	0	0	open-mindedness
172	permanent :: transient	permanent	transient	0	0	0	0	0	0	0	permanence
173	dramatic :: no-nonsense	dramatic	no-nonsense	0	0	0	0	0	0	0	drama vs practicality
174	apprentice :: master	apprentice	master	0	0	0	0	0	0	0	skill level
175	straight :: queer	straight	queer	0	0	0	0	1	0	1	sexual orientation
