trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
176	androgynous :: gendered	androgynous	gendered	0	0	0	0	0	0	0	
177	repetitive :: varied	repetitive	varied	0	0	0	0	0	0	0	
178	patient :: impatient	patient	impatient	0	0	0	0	0	0	1	Patience is commonly framed as a general virtue.
179	poisonous :: nurturing	poisonous	nurturing	1	0	0	0	1	0	0	Nurturing matches care; poisonous suggests harm/contamination.
180	creepy :: disarming	creepy	disarming	0	0	0	0	0	0	0	
181	inspiring :: cringeworthy	inspiring	cringeworthy	0	0	0	0	0	0	0	
182	soulless :: soulful	soulless	soulful	0	0	0	0	1	0	1	Soulful/soulless invokes spirituality; soulless can imply broad moral emptiness.
183	beautiful :: ugly	beautiful	ugly	0	0	0	0	0	0	0	
184	domestic :: industrial	domestic	industrial	0	0	0	0	0	0	0	
185	juvenile :: mature	juvenile	mature	0	0	0	0	0	0	0	
186	idealist :: realist	idealist	realist	0	0	0	0	0	0	1	Idealist can invoke ideals or values.
187	nihilist :: existentialist	nihilist	existentialist	0	0	0	0	0	0	1	Nihilist can imply rejection of moral values.
188	objective :: subjective	objective	subjective	0	1	0	0	0	0	0	Objective relates to impartiality or unbiased judgment.
189	theist :: atheist	theist	atheist	0	0	0	0	1	0	0	Theist/atheist concerns religious or spiritual belief.
190	classical :: avant-garde	classical	avant-garde	0	0	0	1	0	0	0	Classical versus avant-garde maps to tradition versus nonconformity.
191	utilitarian :: decorative	utilitarian	decorative	0	0	0	0	0	0	0	
192	generalist :: specialist	generalist	specialist	0	0	0	0	0	0	0	
193	multicolored :: monochrome	multicolored	monochrome	0	0	0	0	0	0	0	
194	complimentary :: insulting	complimentary	insulting	1	0	0	0	0	0	0	Insulting can involve emotional harm.
195	individualist :: communal	individualist	communal	0	0	1	0	0	1	0	Communal matches group loyalty; individualist can invoke autonomy.
196	equitable :: hypocritical	equitable	hypocritical	0	1	0	0	0	0	1	Equitable matches fairness; hypocritical is a general moral vice.
197	traditional :: unorthodox	traditional	unorthodox	0	0	0	1	0	0	0	Traditional/unorthodox concerns tradition and conformity.
198	workaholic :: slacker	workaholic	slacker	0	0	0	0	1	0	1	Relates to self-discipline versus laxness; slacker is a general vice term.
199	resourceful :: helpless	resourceful	helpless	1	0	0	0	0	0	0	Helplessness signals vulnerability and need for care.
200	crazy :: sane	crazy	sane	0	0	0	0	0	0	0	
