trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
126	depressed :: bright	depressed	bright	0	0	0	0	0	0	0	
127	self-conscious :: self-assured	self-conscious	self-assured	0	0	0	0	0	0	0	
128	vulnerable :: armoured	vulnerable	armoured	1	0	0	0	0	0	0	Vulnerable/armoured relates to harm and protection.
129	warm :: cold	warm	cold	1	0	0	0	0	0	0	Warm/cold can signal kindness versus lack of care.
130	assertive :: passive	assertive	passive	0	0	0	0	0	0	0	
131	active :: slothful	active	slothful	0	0	0	0	1	0	1	Slothful suggests lack of self-discipline and a general vice.
132	imaginative :: practical	imaginative	practical	0	0	0	0	0	0	0	
133	adventurous :: stick-in-the-mud	adventurous	stick-in-the-mud	0	0	0	0	0	0	0	
134	obedient :: rebellious	obedient	rebellious	0	0	0	1	0	1	0	Obedient/rebellious directly concerns authority; rebellious can imply resistance to control.
135	competent :: incompetent	competent	incompetent	0	0	0	0	0	0	0	
136	unambitious :: driven	unambitious	driven	0	0	0	0	0	0	0	
137	simple :: complicated	simple	complicated	0	0	0	0	0	0	0	
138	proletariat :: bourgeoisie	proletariat	bourgeoisie	0	1	0	1	0	0	0	Class terms relate to hierarchy and social/economic inequality.
139	alpha :: beta	alpha	beta	0	0	0	1	0	0	0	Alpha/beta denotes dominance hierarchy.
140	right-brained :: left-brained	right-brained	left-brained	0	0	0	0	0	0	0	
141	thick-skinned :: sensitive	thick-skinned	sensitive	1	0	0	0	0	0	0	Sensitive can relate to hurt or empathy.
142	charismatic :: uninspiring	charismatic	uninspiring	0	0	0	1	0	0	0	Charisma can relate to leadership and prestige.
143	feisty :: gracious	feisty	gracious	1	0	0	0	0	0	0	Gracious suggests kind or gentle interpersonal treatment.
144	eloquent :: unpolished	eloquent	unpolished	0	0	0	0	0	0	0	
145	high IQ :: low IQ	high IQ	low IQ	0	0	0	0	0	0	0	
146	insider :: outsider	insider	outsider	0	0	1	0	0	0	0	Insider/outsider concerns group membership.
147	morning lark :: night owl	morning lark	night owl	0	0	0	0	0	0	0	
148	thin :: thick	thin	thick	0	0	0	0	0	0	0	
149	sheeple :: conspiracist	sheeple	conspiracist	0	0	0	1	0	0	0	Sheeple implies uncritical followership of authority.
150	neat :: messy	neat	messy	0	0	0	0	1	0	0	Neat/messy relates to cleanliness and order.
