trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
151	vague :: precise	vague	precise	0	0	0	0	0	0	0	
152	philosophical :: real	philosophical	real	0	0	0	0	0	0	0	
153	modern :: historical	modern	historical	0	0	0	0	0	0	0	
154	judgemental :: accepting	judgemental	accepting	0	0	0	0	0	0	0	
155	average :: deviant	average	deviant	0	0	0	0	0	0	0	
156	gossiping :: confidential	gossiping	confidential	0	0	1	0	0	0	0	gossiping relates to betrayal (loyalty vice)
157	official :: backdoor	official	backdoor	0	0	0	1	0	0	0	official implies following rules (authority virtue); backdoor suggests rule-breaking (authority vice)
158	scholarly :: crafty	scholarly	crafty	0	0	0	0	0	0	0	
159	leisurely :: hurried	leisurely	hurried	0	0	0	0	0	0	0	
160	explorer :: builder	explorer	builder	0	0	0	0	0	0	0	
161	captain :: first-mate	captain	first-mate	0	0	0	1	0	0	0	both are hierarchical roles (authority)
162	mysterious :: unambiguous	mysterious	unambiguous	0	0	0	0	0	0	0	
163	independent :: codependent	independent	codependent	0	0	0	0	0	0	0	
164	family-first :: work-first	family-first	work-first	0	0	1	0	0	0	0	family-first aligns with loyalty to ingroup
165	scruffy :: manicured	scruffy	manicured	0	0	0	0	1	0	0	manicured suggests cleanliness/purity; scruffy may imply lack thereof
166	wild :: tame	wild	tame	0	0	0	1	0	0	0	tame implies obedience/norm-following (authority)
167	prestigious :: disreputable	prestigious	disreputable	0	0	0	1	0	0	0	prestigious relates to status/hierarchy (authority)
168	scandalous :: proper	scandalous	proper	0	0	0	1	1	0	0	scandalous violates social norms (authority vice) and may involve impurity; proper follows norms
169	unprepared :: hoarder	unprepared	hoarder	0	0	0	0	0	0	0	
170	sheltered :: street-smart	sheltered	street-smart	0	0	0	0	0	0	0	
171	open-minded :: close-minded	open-minded	close-minded	0	1	0	0	0	0	0	close-minded aligns with prejudice (fairness vice)
172	permanent :: transient	permanent	transient	0	0	0	0	0	0	0	
173	dramatic :: no-nonsense	dramatic	no-nonsense	0	0	0	0	0	0	0	
174	apprentice :: master	apprentice	master	0	0	0	1	0	0	0	hierarchical relationship (authority)
175	straight :: queer	straight	queer	0	0	0	0	1	0	0	queer often seen as purity violation in traditional morality
