trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
26	wise :: foolish	wise	foolish	0	0	0	0	0	0	1	Wise is a general virtue
27	impulsive :: cautious	impulsive	cautious	0	0	0	0	0	0	0	No clear foundation
28	loyal :: traitorous	loyal	traitorous	0	0	1	1	0	0	0	Loyal maps to ingroup, traitorous also authority vice
29	creative :: conventional	creative	conventional	0	0	0	1	0	0	0	Conventional relates to tradition/authority
30	curious :: apathetic	curious	apathetic	0	0	0	0	0	0	0	No clear foundation
31	rude :: respectful	rude	respectful	0	0	0	1	0	0	0	Respectful maps to authority
32	diligent :: lazy	diligent	lazy	0	0	0	0	1	0	0	Diligent relates to self-discipline (purity)
33	lustful :: chaste	lustful	chaste	0	0	0	0	1	0	0	Chaste maps to purity
34	chatty :: reserved	chatty	reserved	0	0	0	0	0	0	0	No clear foundation
35	emotional :: logical	emotional	logical	0	0	0	0	0	0	0	No clear foundation
36	moody :: stable	moody	stable	0	0	0	0	0	0	0	No clear foundation
37	dunce :: genius	dunce	genius	0	0	0	0	0	0	0	Intellectual, not moral
38	arrogant :: humble	arrogant	humble	0	0	0	0	0	0	0	No direct mapping
39	heroic :: villainous	heroic	villainous	0	0	0	0	0	0	1	General moral good/evil
40	attractive :: repulsive	attractive	repulsive	0	0	0	0	1	0	0	Repulsive triggers disgust (purity)
41	rational :: whimsical	rational	whimsical	0	0	0	0	0	0	0	No clear foundation
42	mischievous :: well behaved	mischievous	well behaved	0	0	0	1	0	0	0	Well behaved relates to authority/obedience
43	aloof :: obsessed	aloof	obsessed	0	0	0	0	0	0	0	No clear foundation
44	indulgent :: sober	indulgent	sober	0	0	0	0	1	0	0	Sober relates to self-discipline (purity)
45	kinky :: vanilla	kinky	vanilla	0	0	0	0	1	0	0	Kinky implies sexual deviance (purity)
46	straightforward :: cryptic	straightforward	cryptic	0	1	0	0	0	0	1	Straightforward implies honesty (fairness, general)
47	spontaneous :: deliberate	spontaneous	deliberate	0	0	0	0	0	0	0	No clear foundation
48	libertarian :: socialist	libertarian	socialist	0	0	0	0	0	1	0	Libertarian directly relates to liberty foundation
49	scheduled :: spontaneous	scheduled	spontaneous	0	0	0	1	0	0	0	Scheduled relates to order/authority
50	works hard :: plays hard	works hard	plays hard	0	0	0	0	1	0	0	Works hard relates to self-discipline (purity)
