trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
1	playful :: serious	playful	serious	0	0	0	0	0	0	0	
2	shy :: bold	shy	bold	0	0	0	0	0	0	0	
3	cheery :: sorrowful	cheery	sorrowful	0	0	0	0	0	0	0	
4	masculine :: feminine	masculine	feminine	0	0	0	0	0	0	0	
5	charming :: awkward	charming	awkward	0	0	0	0	0	0	0	
6	lewd :: tasteful	lewd	tasteful	0	0	0	0	1	0	0	lewd is purity vice, tasteful suggests refinement/purity
7	intellectual :: physical	intellectual	physical	0	0	0	0	0	0	0	
8	strict :: lenient	strict	lenient	0	0	0	1	0	0	0	strict relates to authority (order, discipline)
9	refined :: rugged	refined	rugged	0	0	0	0	1	0	0	refined is purity virtue
10	trusting :: suspicious	trusting	suspicious	0	0	0	0	0	0	0	
11	innocent :: worldly	innocent	worldly	0	0	0	0	1	0	0	innocent is purity virtue
12	artistic :: scientific	artistic	scientific	0	0	0	0	0	0	0	
13	stoic :: expressive	stoic	expressive	0	0	0	0	0	0	0	
14	cunning :: honorable	cunning	honorable	0	1	0	1	0	0	0	cunning is dishonest (fairness vice), honorable relates to authority (honor*) and fairness
15	orderly :: chaotic	orderly	chaotic	0	0	0	1	1	0	0	orderly relates to authority and purity (discipline)
16	normal :: weird	normal	weird	0	0	0	0	0	0	0	
17	competitive :: cooperative	competitive	cooperative	0	0	0	0	0	0	0	
18	tense :: relaxed	tense	relaxed	0	0	0	0	0	0	0	
19	brave :: careful	brave	careful	0	0	0	0	0	0	0	
20	spiritual :: skeptical	spiritual	skeptical	0	0	0	0	1	0	0	spiritual is purity virtue
21	unlucky :: fortunate	unlucky	fortunate	0	0	0	0	0	0	0	
22	ferocious :: pacifist	ferocious	pacifist	1	0	0	0	0	0	0	pacifist relates to care (peace, non-harm), ferocious is harm vice
23	modest :: flamboyant	modest	flamboyant	0	0	0	0	1	0	0	modest is purity virtue
24	dominant :: submissive	dominant	submissive	0	0	0	1	0	0	0	dominant/submissive relate to authority hierarchy
25	forgiving :: vengeful	forgiving	vengeful	1	1	0	0	0	0	0	forgiving is care and fairness virtue, vengeful is opposite
