trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
76	quarrelsome :: warm	quarrelsome	warm	1	0	0	0	0	0	0	warm is related to care
77	nerd :: jock	nerd	jock	0	0	0	0	0	0	0	No clear moral foundation
78	lowbrow :: highbrow	lowbrow	highbrow	0	0	0	0	1	0	0	highbrow aligns with purity virtue (refined, elevated)
79	selfish :: altruistic	selfish	altruistic	1	0	0	0	0	0	0	altruistic is care (kindness, nurturance)
80	autistic :: neurotypical	autistic	neurotypical	0	0	0	0	0	0	0	Not a moral trait
81	angelic :: demonic	angelic	demonic	1	0	0	0	1	0	1	angelic: pure, good; demonic: evil, harmful
82	hesitant :: decisive	hesitant	decisive	0	0	0	0	0	0	0	Not a moral foundation
83	devout :: heathen	devout	heathen	0	0	0	0	1	0	0	devout: piety, purity; heathen: impious
84	cruel :: kind	cruel	kind	1	0	0	0	0	0	0	kind is care, cruel is harm
85	direct :: roundabout	direct	roundabout	0	0	0	0	0	0	0	No moral foundation
86	mathematical :: literary	mathematical	literary	0	0	0	0	0	0	0	No moral foundation
87	blue-collar :: ivory-tower	blue-collar	ivory-tower	0	0	0	0	0	0	0	No clear moral foundation
88	slovenly :: stylish	slovenly	stylish	0	0	0	0	1	0	0	slovenly: unclean, impure; stylish: refined
89	playful :: shy	playful	shy	0	0	0	0	0	0	0	No moral foundation
90	serious :: bold	serious	bold	0	0	0	0	0	0	0	No moral foundation
91	charming :: trusting	charming	trusting	0	0	0	0	0	0	0	No clear moral foundation
92	awkward :: suspicious	awkward	suspicious	0	0	0	0	0	0	0	No moral foundation
93	hipster :: basic	hipster	basic	0	0	0	0	0	0	0	No moral foundation
94	coordinated :: clumsy	coordinated	clumsy	0	0	0	0	0	0	0	No moral foundation
95	funny :: humorless	funny	humorless	0	0	0	0	0	0	0	No moral foundation
96	politically correct :: edgy	politically correct	edgy	0	1	0	0	0	1	0	PC aligns with fairness (inclusivity), edgy with liberty (anti-authority)
97	rich :: poor	rich	poor	0	0	0	0	0	0	0	No moral foundation
98	hard :: soft	hard	soft	1	0	0	0	0	0	0	soft is gentle, related to care
99	remote :: involved	remote	involved	1	0	0	0	0	0	0	involved indicates caring engagement
100	metaphorical :: literal	metaphorical	literal	0	0	0	0	0	0	0	No moral foundation
