trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
351	radical :: centrist	radical	centrist	0	0	0	1	0	1	0	radical pole relates to defiance/subversion (authority vice); liberty foundation captures anti-establishment reactance
352	monotone :: expressive	monotone	expressive	0	0	0	0	0	0	0	
353	love-focused :: money-focused	love-focused	money-focused	1	0	0	0	0	0	0	love-focused pole relates to care/nurturance
354	transparent :: machiavellian	transparent	machiavellian	0	1	0	0	0	0	1	machiavellian pole involves dishonesty and manipulation, relating to fairness vice and general immorality
355	timid :: cocky	timid	cocky	0	0	0	0	0	0	0	
356	concise :: long-winded	concise	long-winded	0	0	0	0	0	0	0	
357	picky :: always down	picky	always down	0	0	0	0	0	0	0	
358	proactive :: reactive	proactive	reactive	0	0	0	0	0	0	0	
359	prudish :: flirtatious	prudish	flirtatious	0	0	0	0	1	0	0	prudish pole relates to chastity/modesty (purity virtue); flirtatious pole touches on purity vice
360	innocent :: jaded	innocent	jaded	0	0	0	0	1	0	0	innocent pole maps to purity virtue
361	touchy-feely :: distant	touchy-feely	distant	1	0	0	0	0	0	0	touchy-feely pole relates to warmth and nurturance (care)
362	muddy :: washed	muddy	washed	0	0	0	0	1	0	0	washed/muddy poles relate to cleanliness and purity
363	quirky :: predictable	quirky	predictable	0	0	0	0	0	0	0	
364	never cries :: often crying	never cries	often crying	0	0	0	0	0	0	0	
365	main character :: side character	main character	side character	0	0	0	0	0	0	0	
366	original :: cliché	original	cliché	0	0	0	0	0	0	0	
367	hugs :: handshakes	hugs	handshakes	1	0	0	0	0	0	0	hugs pole relates to warmth and nurturance (care)
368	homebody :: world traveler	homebody	world traveler	0	0	0	0	0	1	0	world traveler pole relates to liberty and freedom from constraint
369	naughty :: nice	naughty	nice	1	0	0	0	1	0	1	nice pole relates to care/kindness; naughty/nice framing invokes purity and general moral virtue/vice
370	junkie :: straight edge	junkie	straight edge	0	0	0	0	1	0	0	straight edge pole relates to abstinence and bodily purity; junkie pole relates to purity vice
371	small-vocabulary :: big-vocabulary	small-vocabulary	big-vocabulary	0	0	0	0	0	0	0	
372	dystopian :: utopian	dystopian	utopian	1	1	0	0	0	1	1	dystopian/utopian framing broadly invokes harm, fairness, liberty, and general moral ideals about society
373	parental :: childlike	parental	childlike	1	0	0	1	0	0	0	parental pole relates to nurturance (care) and authority/hierarchy
374	writer :: reader	writer	reader	0	0	0	0	0	0	0	
375	creator :: consumer	creator	consumer	0	0	0	0	0	0	0	
