trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
226	racist :: egalitarian	racist	egalitarian	0	1	0	0	0	0	1	Racist relates to unfairness/discrimination (FairnessVice). Egalitarian relates to equality/justice (FairnessVirtue). Both have general moral valence.
227	abstract :: concrete	abstract	concrete	0	0	0	0	0	0	0	
228	formal :: intimate	formal	intimate	0	0	0	0	0	0	0	
229	resolute :: wavering	resolute	wavering	0	0	0	0	0	0	0	
230	deep :: shallow	deep	shallow	0	0	0	0	0	0	0	
231	valedictorian :: drop out	valedictorian	drop out	0	0	0	0	0	0	0	
232	minimalist :: pack rat	minimalist	pack rat	0	0	0	0	1	0	0	Minimalist relates to self-discipline and striving for a less carnal way of living (PurityVirtue).
233	trash :: treasure	trash	treasure	0	0	0	0	1	0	0	Trash relates to disgust/uncleanliness (PurityVice).
234	stinky :: fresh	stinky	fresh	0	0	0	0	1	0	0	Stinky relates to disgust/uncleanliness (PurityVice). Fresh relates to clean/pure (PurityVirtue).
235	legit :: scrub	legit	scrub	0	0	0	0	0	0	1	Legit implies proper/good, scrub implies bad/worthless (General Morality).
236	self-destructive :: self-improving	self-destructive	self-improving	0	0	0	0	1	0	1	Self-improving aligns with self-discipline/striving for an elevated way (PurityVirtue). Self-destructive is generally negative (General Morality).
237	French :: Russian	French	Russian	0	0	0	0	0	0	0	
238	German :: English	German	English	0	0	0	0	0	0	0	
239	Italian :: Swedish	Italian	Swedish	0	0	0	0	0	0	0	
240	Greek :: Roman	Greek	Roman	0	0	0	0	0	0	0	
241	traumatized :: flourishing	traumatized	flourishing	1	0	0	0	0	0	1	Traumatized implies suffering/harm (HarmVice). Flourishing implies well-being (Care). Both have general moral valence.
242	sturdy :: flimsy	sturdy	flimsy	0	0	0	0	0	0	0	
243	macho :: metrosexual	macho	metrosexual	0	0	0	1	0	0	0	Macho can align with traditional gender roles and expectations, relating to respect for traditions (AuthorityVirtue).
244	claustrophobic :: spelunker	claustrophobic	spelunker	0	0	0	0	0	0	0	
245	offended :: chill	offended	chill	0	0	0	0	0	0	1	Offended is in the dictionary as MoralityGeneral.
246	rhythmic :: stuttering	rhythmic	stuttering	0	0	0	0	0	0	0	
247	musical :: off-key	musical	off-key	0	0	0	0	0	0	0	
248	lost :: enlightened	lost	enlightened	0	0	0	0	1	0	1	Enlightened relates to spirituality/elevated way of living (PurityVirtue). Both have general moral valence.
249	masochistic :: pain-avoidant	masochistic	pain-avoidant	1	0	0	0	1	0	1	Masochistic involves seeking pain/harm (HarmVice). It also goes against self-discipline/treating the body as a temple (PurityVice). Both have general moral valence.
250	efficient :: overprepared	efficient	overprepared	0	0	0	0	0	0	0	
