trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
176	androgynous :: gendered	androgynous	gendered	0	0	0	0	0	0	0	
177	repetitive :: varied	repetitive	varied	0	0	0	0	0	0	0	
178	patient :: impatient	patient	impatient	0	0	0	0	0	0	1	Patience is a general virtue.
179	poisonous :: nurturing	poisonous	nurturing	1	0	0	0	0	0	1	Nurturing relates to care; poisonous relates to harm/general badness.
180	creepy :: disarming	creepy	disarming	1	0	0	0	0	0	1	Disarming suggests reducing threat/harm (care); creepy is generally negative.
181	inspiring :: cringeworthy	inspiring	cringeworthy	0	0	0	0	1	0	1	Inspiring relates to striving for elevated/noble (purity); both have general moral valence.
182	soulless :: soulful	soulless	soulful	0	0	0	0	1	0	1	Relates to spirituality and elevated/carnal aspects (purity); general moral valence.
183	beautiful :: ugly	beautiful	ugly	0	0	0	0	0	0	0	
184	domestic :: industrial	domestic	industrial	0	0	0	0	0	0	0	
185	juvenile :: mature	juvenile	mature	0	0	0	0	1	0	1	Maturity relates to self-discipline/self-improvement (purity); general moral valence.
186	idealist :: realist	idealist	realist	0	0	0	0	1	0	1	Idealism can relate to striving for an elevated way (purity) and general moral good.
187	nihilist :: existentialist	nihilist	existentialist	0	0	0	0	1	1	1	Nihilism rejects elevated meaning (purity) and moral frameworks (general); Existentialism emphasizes individual freedom (liberty).
188	objective :: subjective	objective	subjective	0	0	0	0	0	0	0	
189	theist :: atheist	theist	atheist	0	0	0	0	1	0	0	Directly relates to spirituality and sacredness (purity).
190	classical :: avant-garde	classical	avant-garde	0	0	0	1	0	1	0	Classical relates to tradition (authority); avant-garde relates to challenging norms (liberty).
191	utilitarian :: decorative	utilitarian	decorative	0	0	0	0	0	0	0	
192	generalist :: specialist	generalist	specialist	0	0	0	0	0	0	0	
193	multicolored :: monochrome	multicolored	monochrome	0	0	0	0	0	0	0	
194	complimentary :: insulting	complimentary	insulting	1	0	0	0	0	0	1	Complimentary relates to kindness (care); insulting relates to emotional harm (care) and general vice.
195	individualist :: communal	individualist	communal	0	0	1	0	0	1	0	Communal relates to ingroup (loyalty); individualist can relate to ingroup vice (loyalty) and individual freedom (liberty).
196	equitable :: hypocritical	equitable	hypocritical	0	1	0	0	0	0	1	Equitable relates to fairness; hypocritical relates to unfairness and general vice.
197	traditional :: unorthodox	traditional	unorthodox	0	0	0	1	0	1	0	Traditional relates to respect for traditions (authority); unorthodox relates to defiance of norms (authority vice) and freedom (liberty).
198	workaholic :: slacker	workaholic	slacker	0	0	0	0	1	0	1	Relates to self-discipline/self-improvement (purity); general moral valence.
199	resourceful :: helpless	resourceful	helpless	0	0	0	0	0	0	1	Both poles have general moral valence.
200	crazy :: sane	crazy	sane	0	0	0	0	0	0	0	
